  JULDAY,    TIME,   TALOC,   TAREF,   RHLOC,      RH,    VLOC,    VREF,      TS,      T2,   TDEEP,     ZEN,    SOLR,   TSKYC,     DEW,   FROST,SNOWFALL, SNOWDEP
 15., 960.00, -9.17, -9.13, 59.19, 59.00,  1.068,  4.864, -9.23, -8.41,  7.74, 84.65,  51.21, -18.15,0.,0.,   0.00,   0.00
 15.,1020.00,-10.66,-10.68, 60.93, 61.01,  1.069,  4.869,-10.63, -9.98,  7.74, 90.00,   0.51, -19.71,0.,0.,   0.00,   0.00
 15.,1080.00,-11.39,-11.34, 63.29, 63.03,  1.070,  4.873,-11.47,-10.79,  7.74, 90.00,   0.00, -20.36,0.,0.,   0.00,   0.00
 15.,1140.00,-11.89,-11.88, 65.10, 65.04,  1.071,  4.878,-11.91,-11.31,  7.74, 90.00,   0.00, -20.89,0.,0.,   0.00,   0.00
 15.,1200.00,-12.30,-12.32, 66.93, 67.05,  1.072,  4.882,-12.26,-11.73,  7.74, 90.00,   0.00, -21.32,0.,0.,   0.00,   0.00
 15.,1260.00,-12.69,-12.68, 69.12, 69.06,  1.073,  4.887,-12.71,-12.06,  7.74, 90.00,   0.00, -21.67,0.,0.,   0.00,   0.00
 15.,1320.00,-12.98,-12.98, 71.11, 71.08,  1.074,  4.891,-12.99,-12.35,  7.74, 90.00,   0.00, -21.95,0.,0.,   0.00,   0.00
 15.,1380.00,-13.23,-13.22, 73.17, 73.09,  1.075,  4.896,-13.25,-12.59,  7.74, 90.00,   0.00, -22.18,0.,0.,   0.00,   0.00
 46.,   0.00,-10.28,-11.32, 67.64, 74.20,  1.054,  4.800, -8.40, -8.40,  7.74, 90.00,   0.00, -20.24,0.,0.,-478.15,   0.00
 46.,  60.00,-11.43,-11.48, 77.73, 78.06,  1.056,  4.809,-11.35,-10.42,  7.74, 90.00,   0.00, -20.36,0.,0.,   0.00,   0.00
 46., 120.00,-11.58,-11.60, 81.74, 81.92,  1.057,  4.817,-11.53,-10.74,  7.74, 90.00,   0.00, -20.46,0.,0.,   0.00,   0.00
 46., 180.00,-11.68,-11.70, 85.62, 85.78,  1.059,  4.826,-11.64,-10.92,  7.74, 90.00,   0.00, -20.53,0.,0.,   0.00,   0.00
 46., 240.00,-11.78,-11.78, 89.59, 89.64,  1.061,  4.835,-11.76,-11.04,  7.74, 90.00,   0.00, -20.59,0.,0.,   0.00,   0.00
 46., 300.00,-11.84,-11.85, 93.44, 93.49,  1.064,  4.848,-11.83,-11.15,  7.74, 90.00,   0.00, -20.63,0.,0.,   0.00,   0.00
 46., 360.00,-11.89,-11.90, 99.18, 99.26,  1.066,  4.855,-11.87,-11.23,  7.74, 90.00,   0.01, -20.64,0.,0.,   0.00,   0.00
 46., 420.00,-11.88,-11.92, 98.89, 99.26,  1.063,  4.841,-11.80,-11.28,  7.74, 87.87,  14.57, -20.66,0.,0.,   0.00,   0.00
 46., 480.00,-10.52,-10.56, 93.34, 93.62,  1.059,  4.826,-10.46,-10.55,  7.74, 78.23, 138.98, -19.31,0.,0.,   0.00,   0.00
 46., 540.00, -8.06, -8.15, 81.83, 82.50,  1.056,  4.811, -7.89, -8.93,  7.74, 69.43, 295.23, -16.93,0.,0.,   0.00,   0.00
 46., 600.00, -5.15, -5.26, 70.74, 71.38,  1.053,  4.796, -4.96, -6.76,  7.74, 62.32, 426.54, -14.07,0.,0.,   0.00,   0.00
 46., 660.00, -2.44, -2.53, 48.78, 49.14,  1.050,  4.782, -2.28, -4.56,  7.74, 57.61, 510.26, -11.54,0.,0.,   0.00,   0.00
 46., 720.00, -0.47, -0.60, 48.62, 49.14,  1.043,  4.752, -0.23, -2.79,  7.74, 55.94, 526.89,  -9.56,0.,0.,   0.00,   0.00
 46., 780.00,  0.22,  0.10, 50.80, 51.23,  1.043,  4.752,  0.43, -1.75,  7.74, 57.61, 510.26,  -8.82,0.,0.,   0.00,   0.00
 46., 840.00, -0.40, -0.60, 52.47, 53.32,  1.044,  4.756, -0.05, -1.76,  7.74, 62.32, 426.54,  -9.50,0.,0.,   0.00,   0.00
 46., 900.00, -2.36, -2.53, 54.64, 55.41,  1.045,  4.761, -2.07, -2.78,  7.74, 69.43, 295.23, -11.45,0.,0.,   0.00,   0.00
 46., 960.00, -5.10, -5.26, 56.72, 57.49,  1.046,  4.765, -4.81, -4.61,  7.74, 78.23, 138.98, -14.21,0.,0.,   0.00,   0.00
 46.,1020.00, -8.03, -8.15, 58.94, 59.58,  1.047,  4.769, -7.80, -6.79,  7.74, 87.87,  14.57, -17.15,0.,0.,   0.00,   0.00
 46.,1080.00, -9.06, -9.11, 61.43, 61.67,  1.048,  4.774, -8.98, -8.13,  7.74, 90.00,   0.01, -18.10,0.,0.,   0.00,   0.00
 46.,1140.00, -9.68, -9.71, 63.59, 63.76,  1.049,  4.778, -9.62, -8.81,  7.74, 90.00,   0.00, -18.69,0.,0.,   0.00,   0.00
 46.,1200.00,-10.17,-10.19, 65.74, 65.85,  1.050,  4.783,-10.14, -9.29,  7.74, 90.00,   0.00, -19.16,0.,0.,   0.00,   0.00
 46.,1260.00,-10.55,-10.57, 67.78, 67.94,  1.051,  4.787,-10.50, -9.69,  7.74, 90.00,   0.00, -19.53,0.,0.,   0.00,   0.00
 46.,1320.00,-10.84,-10.88, 69.79, 70.02,  1.052,  4.791,-10.77,-10.01,  7.74, 90.00,   0.00, -19.82,0.,0.,   0.00,   0.00
 46.,1380.00,-11.10,-11.12, 71.98, 72.11,  1.053,  4.796,-11.07,-10.28,  7.74, 90.00,   0.00, -20.05,0.,0.,   0.00,   0.00
 74.,   0.00, -3.36, -4.42, 67.97, 74.35,  1.141,  5.200, -1.37, -1.37,  7.74, 90.00,   0.00, -13.18,0.,0., 399.00, 394.95
 74.,  60.00, -4.65, -4.56, 79.00, 78.44,  1.144,  5.210, -4.80, -3.77,  7.74, 90.00,   0.00, -13.29,0.,0.,   0.00, 393.44
 74., 120.00, -4.76, -4.68, 83.08, 82.53,  1.146,  5.220, -4.90, -4.04,  7.74, 90.00,   0.00, -13.37,0.,0.,   0.00, 392.23
 74., 180.00, -4.84, -4.77, 87.18, 86.62,  1.148,  5.231, -4.98, -4.16,  7.74, 90.00,   0.00, -13.43,0.,0.,   0.00, 391.33
 74., 240.00, -4.88, -4.84, 91.07, 90.71,  1.150,  5.241, -4.97, -4.23,  7.74, 90.00,   0.00, -13.47,0.,0.,   0.00, 390.68
 74., 300.00, -4.91, -4.89, 94.96, 94.80,  1.153,  5.252, -4.95, -4.28,  7.74, 90.00,   0.00, -13.50,0.,0.,   0.00, 390.31
 74., 360.00, -5.03, -4.94,100.00, 99.26,  1.153,  5.253, -5.20, -4.27,  7.74, 90.00,   5.61, -13.51,1.,1.,   0.00, 390.31
 74., 420.00, -4.61, -4.60, 99.34, 99.26,  1.150,  5.238, -4.63, -4.17,  7.74, 80.75,  98.44, -13.16,0.,0.,   0.00, 390.27
 74., 480.00, -3.16, -2.99, 91.29, 90.01,  1.147,  5.223, -3.47, -3.47,  7.74, 70.32, 275.29, -11.58,0.,0.,   0.00, 389.83
 74., 540.00, -0.93, -0.61, 82.03, 79.87,  1.143,  5.208, -1.53, -2.22,  7.74, 60.80, 447.63,  -9.22,0.,0.,   0.00, 388.88
 74., 600.00,  1.52,  2.07, 72.54, 69.73,  1.140,  5.193,  0.49, -0.66,  7.74, 52.85, 571.78,  -6.59,0.,0.,   0.00, 387.29
 74., 660.00,  3.69,  4.51, 52.35, 49.44,  1.137,  5.178,  2.17,  0.71,  7.74, 47.41, 660.93,  -4.37,0.,0.,   0.00, 384.48
 74., 720.00,  5.25,  6.20, 52.78, 49.44,  1.130,  5.148,  3.49,  1.91,  7.74, 45.44, 690.98,  -2.65,0.,0.,   0.00, 381.86
 74., 780.00,  5.93,  6.80, 54.72, 51.52,  1.130,  5.148,  4.29,  2.69,  7.74, 47.41, 660.93,  -2.00,0.,0.,   0.00, 379.34
 74., 840.00,  5.40,  6.20, 56.63, 53.59,  1.131,  5.153,  3.91,  2.80,  7.74, 52.85, 571.78,  -2.58,0.,0.,   0.00, 376.86
 74., 900.00,  3.90,  4.51, 58.09, 55.67,  1.132,  5.157,  2.76,  2.17,  7.74, 60.80, 447.63,  -4.28,0.,0.,   0.00, 374.26
 74., 960.00,  1.75,  2.07, 59.08, 57.75,  1.133,  5.162,  1.16,  0.91,  7.74, 70.32, 275.29,  -6.73,0.,0.,   0.00, 371.39
 74.,1020.00, -0.91, -0.61, 61.34, 59.82,  1.134,  5.167, -1.47, -0.70,  7.74, 80.75,  98.44,  -9.43,0.,0.,   0.00, 368.95
 74.,1080.00, -2.52, -2.25, 63.30, 61.90,  1.135,  5.172, -3.02, -1.99,  7.74, 90.00,   5.61, -11.09,0.,0.,   0.00, 366.69
 74.,1140.00, -3.10, -2.85, 65.29, 63.97,  1.136,  5.176, -3.55, -2.70,  7.74, 90.00,   0.00, -11.69,0.,0.,   0.00, 364.52
 74.,1200.00, -3.59, -3.33, 67.52, 66.05,  1.137,  5.181, -4.08, -3.12,  7.74, 90.00,   0.00, -12.15,0.,0.,   0.00, 362.51
 74.,1260.00, -3.91, -3.71, 69.29, 68.12,  1.138,  5.186, -4.28, -3.46,  7.74, 90.00,   0.00, -12.51,0.,0.,   0.00, 360.52
 74.,1320.00, -4.23, -4.00, 71.57, 70.20,  1.139,  5.191, -4.66, -3.71,  7.74, 90.00,   0.00, -12.80,0.,0.,   0.00, 358.70
 74.,1380.00, -4.40, -4.24, 73.31, 72.27,  1.140,  5.195, -4.72, -3.94,  7.74, 90.00,   0.00, -13.01,0.,0.,   0.00, 356.91
105.,   0.00,  3.16,  1.82, 63.99, 70.40,  1.163,  5.300,  5.69,  5.69,  7.74, 90.00,   0.00,  -6.84,0.,0.,   0.00, 356.91
105.,  60.00,  1.78,  1.67, 75.33, 75.92,  1.166,  5.313,  1.98,  3.12,  7.74, 90.00,   0.00,  -6.94,0.,0.,   0.00, 356.91
105., 120.00,  1.64,  1.56, 80.97, 81.43,  1.169,  5.325,  1.79,  2.76,  7.74, 90.00,   0.00,  -7.00,0.,0.,   0.00, 356.91
105., 180.00,  1.55,  1.47, 86.44, 86.95,  1.172,  5.338,  1.70,  2.57,  7.74, 90.00,   0.00,  -7.03,0.,0.,   0.00, 356.91
105., 240.00,  1.45,  1.40, 92.19, 92.47,  1.175,  5.353,  1.53,  2.45,  7.74, 90.00,   0.00,  -7.05,0.,0.,   0.00, 356.91
105., 300.00,  1.42,  1.36, 98.87, 99.30,  1.176,  5.356,  1.53,  2.34,  7.74, 90.00,   0.46,  -7.05,0.,0.,   0.00, 356.91
105., 360.00,  1.79,  1.52, 97.38, 99.30,  1.173,  5.343,  2.30,  2.38,  7.74, 83.50,  62.61,  -6.88,0.,0.,   0.00, 356.91
105., 420.00,  3.01,  2.83, 90.50, 91.65,  1.170,  5.329,  3.35,  3.28,  7.74, 72.56, 231.05,  -5.60,0.,0.,   0.00, 356.91
105., 480.00,  5.21,  4.97, 80.24, 81.62,  1.167,  5.315,  5.68,  4.91,  7.74, 61.74, 423.49,  -3.51,0.,0.,   0.00, 356.91
105., 540.00,  7.94,  7.58, 69.87, 71.59,  1.164,  5.302,  8.61,  6.96,  7.74, 51.49, 591.60,  -0.95,0.,0.,   0.00, 356.91
105., 600.00, 10.64, 10.24, 59.94, 61.56,  1.161,  5.288, 11.40,  9.18,  7.74, 42.51, 721.22,   1.65,0.,0.,   0.00, 356.91
105., 660.00, 12.99, 12.52, 40.26, 41.50,  1.158,  5.274, 13.86, 11.19,  7.74, 35.99, 806.74,   3.66,0.,0.,   0.00, 356.91
105., 720.00, 14.36, 14.06, 40.70, 41.50,  1.152,  5.247, 14.93, 12.82,  7.74, 33.53, 836.35,   5.23,0.,0.,   0.00, 356.91
105., 780.00, 15.14, 14.60, 42.42, 43.91,  1.152,  5.247, 16.15, 13.61,  7.74, 35.99, 806.74,   5.82,0.,0.,   0.00, 356.91
105., 840.00, 14.57, 14.06, 44.80, 46.32,  1.153,  5.252, 15.54, 13.63,  7.74, 42.51, 721.22,   5.32,0.,0.,   0.00, 356.91
105., 900.00, 13.04, 12.52, 47.11, 48.73,  1.154,  5.257, 14.01, 12.79,  7.74, 51.49, 591.60,   3.79,0.,0.,   0.00, 356.91
105., 960.00, 10.50, 10.24, 50.24, 51.14,  1.155,  5.261, 11.00, 11.30,  7.74, 61.74, 423.49,   1.50,0.,0.,   0.00, 356.91
105.,1020.00,  7.93,  7.58, 52.26, 53.54,  1.156,  5.266,  8.61,  9.16,  7.74, 72.56, 231.05,  -1.18,0.,0.,   0.00, 356.91
105.,1080.00,  5.27,  4.97, 54.77, 55.95,  1.157,  5.271,  5.85,  6.93,  7.74, 83.50,  62.61,  -3.80,0.,0.,   0.00, 356.91
105.,1140.00,  3.80,  3.65, 57.75, 58.36,  1.158,  5.276,  4.08,  5.38,  7.74, 90.00,   0.46,  -5.11,0.,0.,   0.00, 356.91
105.,1200.00,  3.13,  3.06, 60.48, 60.77,  1.159,  5.281,  3.25,  4.56,  7.74, 90.00,   0.00,  -5.69,0.,0.,   0.00, 356.91
105.,1260.00,  2.71,  2.61, 62.72, 63.18,  1.160,  5.286,  2.90,  4.03,  7.74, 90.00,   0.00,  -6.11,0.,0.,   0.00, 356.91
105.,1320.00,  2.40,  2.27, 64.98, 65.58,  1.161,  5.290,  2.65,  3.62,  7.74, 90.00,   0.00,  -6.43,0.,0.,   0.00, 356.91
105.,1380.00,  2.10,  2.01, 67.57, 67.99,  1.162,  5.295,  2.27,  3.32,  7.74, 90.00,   0.00,  -6.67,0.,0.,   0.00, 356.91
135.,   0.00,  9.10,  7.45, 62.57, 70.00,  1.010,  4.600, 12.06, 12.06,  7.74, 90.00,   0.00,  -1.09,0.,0.,   0.00, 356.91
135.,  60.00,  7.48,  7.30, 75.63, 76.57,  1.013,  4.613,  7.80,  9.11,  7.74, 90.00,   0.00,  -1.18,0.,0.,   0.00, 356.91
135., 120.00,  7.33,  7.19, 82.34, 83.14,  1.016,  4.627,  7.58,  8.70,  7.74, 90.00,   0.00,  -1.22,0.,0.,   0.00, 356.91
135., 180.00,  7.24,  7.11, 88.92, 89.70,  1.020,  4.646,  7.47,  8.50,  7.74, 90.00,   0.00,  -1.24,0.,0.,   0.00, 356.91
135., 240.00,  7.17,  7.05, 98.48, 99.30,  1.021,  4.651,  7.39,  8.36,  7.74, 90.00,   0.02,  -1.21,0.,0.,   0.00, 356.91
135., 300.00,  7.24,  7.04, 97.93, 99.30,  1.019,  4.640,  7.61,  8.26,  7.74, 87.70,  14.93,  -1.22,0.,0.,   0.00, 356.91
135., 360.00,  8.21,  8.02, 93.29, 94.47,  1.016,  4.629,  8.54,  8.86,  7.74, 77.34, 148.96,  -0.26,0.,0.,   0.00, 356.91
135., 420.00, 10.07,  9.82, 84.08, 85.51,  1.014,  4.619, 10.52, 10.20,  7.74, 66.53, 326.92,   1.50,0.,0.,   0.00, 356.91
135., 480.00, 12.58, 12.19, 74.59, 76.55,  1.011,  4.608, 13.29, 12.07,  7.74, 55.59, 508.80,   3.83,0.,0.,   0.00, 356.91
135., 540.00, 15.31, 14.81, 65.47, 67.59,  1.009,  4.597, 16.19, 14.26,  7.74, 44.90, 676.51,   6.41,0.,0.,   0.00, 356.91
135., 600.00, 17.93, 17.34, 56.48, 58.62,  1.007,  4.586, 18.99, 16.47,  7.74, 35.08, 805.46,   8.87,0.,0.,   0.00, 356.91
135., 660.00, 20.08, 19.44, 39.10, 40.70,  1.004,  4.576, 21.24, 18.41,  7.74, 27.45, 884.96,  10.70,0.,0.,   0.00, 356.91
135., 720.00, 21.67, 20.82, 38.63, 40.70,  1.000,  4.554, 23.19, 19.82,  7.74, 24.36, 913.17,  12.11,0.,0.,   0.00, 356.91
135., 780.00, 22.04, 21.30, 41.24, 43.14,  1.000,  4.554, 23.35, 20.69,  7.74, 27.45, 884.96,  12.65,0.,0.,   0.00, 356.91
135., 840.00, 21.66, 20.82, 43.28, 45.58,  1.001,  4.558, 23.17, 20.69,  7.74, 35.08, 805.46,  12.21,0.,0.,   0.00, 356.91
135., 900.00, 20.14, 19.44, 45.96, 48.03,  1.001,  4.562, 21.41, 19.97,  7.74, 44.90, 676.51,  10.84,0.,0.,   0.00, 356.91
135., 960.00, 18.04, 17.34, 48.28, 50.47,  1.002,  4.567, 19.30, 18.49,  7.74, 55.59, 508.80,   8.74,0.,0.,   0.00, 356.91
135.,1020.00, 15.34, 14.81, 51.14, 52.91,  1.003,  4.571, 16.28, 16.56,  7.74, 66.53, 326.92,   6.20,0.,0.,   0.00, 356.91
135.,1080.00, 12.60, 12.19, 53.87, 55.35,  1.004,  4.575, 13.34, 14.35,  7.74, 77.34, 148.96,   3.55,0.,0.,   0.00, 356.91
135.,1140.00, 10.10,  9.82, 56.70, 57.79,  1.005,  4.579, 10.61, 12.22,  7.74, 87.70,  14.93,   1.17,0.,0.,   0.00, 356.91
135.,1200.00,  9.10,  8.89, 59.39, 60.23,  1.006,  4.583,  9.48, 10.91,  7.74, 90.00,   0.02,   0.26,0.,0.,   0.00, 356.91
135.,1260.00,  8.52,  8.34, 61.93, 62.68,  1.007,  4.587,  8.83, 10.21,  7.74, 90.00,   0.00,  -0.27,0.,0.,   0.00, 356.91
135.,1320.00,  8.12,  7.95, 64.37, 65.12,  1.008,  4.592,  8.42,  9.72,  7.74, 90.00,   0.00,  -0.65,0.,0.,   0.00, 356.91
135.,1380.00,  7.72,  7.66, 67.27, 67.56,  1.009,  4.596,  7.84,  9.38,  7.74, 90.00,   0.00,  -0.91,0.,0.,   0.00, 356.91
166.,   0.00, 14.50, 12.81, 63.65, 71.05,  0.944,  4.300, 17.45, 17.45,  7.74, 90.00,   0.00,   4.40,0.,0.,   0.00, 356.91
166.,  60.00, 12.88, 12.67, 76.61, 77.69,  0.947,  4.313, 13.25, 14.54,  7.74, 90.00,   0.00,   4.33,0.,0.,   0.00, 356.91
166., 120.00, 12.73, 12.56, 83.39, 84.34,  0.950,  4.326, 13.04, 14.13,  7.74, 90.00,   0.00,   4.30,0.,0.,   0.00, 356.91
166., 180.00, 12.64, 12.49, 90.05, 90.98,  0.953,  4.343, 12.92, 13.94,  7.74, 90.00,   0.00,   4.29,0.,0.,   0.00, 356.91
166., 240.00, 12.58, 12.43, 98.31, 99.29,  0.954,  4.345, 12.85, 13.80,  7.74, 90.00,   0.70,   4.31,0.,0.,   0.00, 356.91
166., 300.00, 12.77, 12.55, 97.88, 99.29,  0.952,  4.336, 13.15, 13.84,  7.74, 84.48,  49.91,   4.43,0.,0.,   0.00, 356.91
166., 360.00, 13.91, 13.65, 91.43, 93.02,  0.950,  4.326, 14.38, 14.55,  7.74, 74.34, 195.82,   5.50,0.,0.,   0.00, 356.91
166., 420.00, 15.77, 15.46, 83.01, 84.65,  0.947,  4.316, 16.31, 15.98,  7.74, 63.67, 372.97,   7.28,0.,0.,   0.00, 356.91
166., 480.00, 18.28, 17.78, 73.94, 76.28,  0.945,  4.306, 19.15, 17.84,  7.74, 52.74, 549.89,   9.56,0.,0.,   0.00, 356.91
166., 540.00, 20.90, 20.30, 65.44, 67.92,  0.943,  4.296, 21.95, 20.00,  7.74, 41.89, 714.22,  12.04,0.,0.,   0.00, 356.91
166., 600.00, 23.40, 22.69, 57.05, 59.55,  0.941,  4.286, 24.63, 22.12,  7.74, 31.67, 832.91,  14.37,0.,0.,   0.00, 356.91
166., 660.00, 25.43, 24.66, 40.88, 42.81,  0.939,  4.277, 26.79, 23.98,  7.74, 23.35, 912.97,  16.08,0.,0.,   0.00, 356.91
166., 720.00, 26.78, 25.95, 40.76, 42.81,  0.934,  4.257, 28.23, 25.37,  7.74, 19.79, 938.00,  17.40,0.,0.,   0.00, 356.91
166., 780.00, 27.37, 26.40, 42.65, 45.16,  0.934,  4.257, 29.07, 26.11,  7.74, 23.35, 912.97,  17.91,0.,0.,   0.00, 356.91
166., 840.00, 26.82, 25.95, 45.13, 47.52,  0.935,  4.261, 28.34, 26.19,  7.74, 31.67, 832.91,  17.50,0.,0.,   0.00, 356.91
166., 900.00, 25.59, 24.66, 47.17, 49.87,  0.936,  4.265, 27.22, 25.46,  7.74, 41.89, 714.22,  16.22,0.,0.,   0.00, 356.91
166., 960.00, 23.45, 22.69, 49.88, 52.22,  0.937,  4.269, 24.77, 24.11,  7.74, 52.74, 549.89,  14.25,0.,0.,   0.00, 356.91
166.,1020.00, 20.98, 20.30, 52.31, 54.58,  0.938,  4.273, 22.18, 22.22,  7.74, 63.67, 372.97,  11.83,0.,0.,   0.00, 356.91
166.,1080.00, 18.29, 17.78, 55.12, 56.93,  0.939,  4.277, 19.19, 20.10,  7.74, 74.34, 195.82,   9.30,0.,0.,   0.00, 356.91
166.,1140.00, 15.79, 15.46, 58.05, 59.28,  0.940,  4.280, 16.37, 18.01,  7.74, 84.48,  49.91,   6.96,0.,0.,   0.00, 356.91
166.,1200.00, 14.55, 14.28, 60.56, 61.64,  0.940,  4.284, 15.02, 16.52,  7.74, 90.00,   0.70,   5.78,0.,0.,   0.00, 356.91
166.,1260.00, 13.90, 13.71, 63.19, 63.99,  0.941,  4.288, 14.24, 15.72,  7.74, 90.00,   0.00,   5.23,0.,0.,   0.00, 356.91
166.,1320.00, 13.52, 13.31, 65.44, 66.34,  0.942,  4.292, 13.89, 15.20,  7.74, 90.00,   0.00,   4.85,0.,0.,   0.00, 356.91
166.,1380.00, 13.21, 13.02, 67.85, 68.70,  0.943,  4.296, 13.54, 14.82,  7.74, 90.00,   0.00,   4.59,0.,0.,   0.00, 356.91
196.,   0.00, 17.40, 15.71, 65.35, 72.75,  0.834,  3.800, 20.21, 20.21,  7.74, 90.00,   0.00,   7.40,0.,0.,   0.00, 356.91
196.,  60.00, 15.81, 15.57, 77.65, 78.88,  0.837,  3.811, 16.22, 17.45,  7.74, 90.00,   0.00,   7.32,0.,0.,   0.00, 356.91
196., 120.00, 15.66, 15.46, 83.92, 85.00,  0.839,  3.823, 16.00, 17.04,  7.74, 90.00,   0.00,   7.28,0.,0.,   0.00, 356.91
196., 180.00, 15.57, 15.39, 90.08, 91.13,  0.842,  3.838, 15.87, 16.85,  7.74, 90.00,   0.00,   7.27,0.,0.,   0.00, 356.91
196., 240.00, 15.51, 15.34, 98.16, 99.27,  0.843,  3.841, 15.80, 16.71,  7.74, 90.00,   0.20,   7.29,0.,0.,   0.00, 356.91
196., 300.00, 15.57, 15.40, 98.19, 99.27,  0.841,  3.832, 15.86, 16.73,  7.74, 85.64,  38.01,   7.36,0.,0.,   0.00, 356.91
196., 360.00, 16.73, 16.43, 92.15, 93.94,  0.839,  3.823, 17.23, 17.37,  7.74, 75.42, 178.11,   8.36,0.,0.,   0.00, 356.91
196., 420.00, 18.60, 18.19, 83.78, 85.99,  0.837,  3.815, 19.29, 18.75,  7.74, 64.69, 355.28,  10.09,0.,0.,   0.00, 356.91
196., 480.00, 20.96, 20.45, 75.63, 78.04,  0.835,  3.806, 21.81, 20.64,  7.74, 53.75, 533.53,  12.33,0.,0.,   0.00, 356.91
196., 540.00, 23.62, 22.94, 67.25, 70.08,  0.833,  3.797, 24.76, 22.78,  7.74, 42.95, 697.25,  14.78,0.,0.,   0.00, 356.91
196., 600.00, 26.11, 25.31, 59.25, 62.13,  0.832,  3.788, 27.44, 24.92,  7.74, 32.88, 822.90,  17.10,0.,0.,   0.00, 356.91
196., 660.00, 28.11, 27.27, 44.00, 46.23,  0.830,  3.780, 29.52, 26.80,  7.74, 24.82, 900.28,  18.82,0.,0.,   0.00, 356.91
196., 720.00, 29.49, 28.55, 43.78, 46.23,  0.826,  3.762, 31.06, 28.20,  7.74, 21.44, 925.60,  20.14,0.,0.,   0.00, 356.91
196., 780.00, 30.06, 29.00, 45.58, 48.44,  0.826,  3.762, 31.81, 28.96,  7.74, 24.82, 900.28,  20.64,0.,0.,   0.00, 356.91
196., 840.00, 29.54, 28.55, 47.83, 50.65,  0.827,  3.765, 31.19, 29.04,  7.74, 32.88, 822.90,  20.23,0.,0.,   0.00, 356.91
196., 900.00, 28.29, 27.27, 49.79, 52.86,  0.827,  3.769, 29.99, 28.30,  7.74, 42.95, 697.25,  18.95,0.,0.,   0.00, 356.91
196., 960.00, 26.16, 25.31, 52.35, 55.07,  0.828,  3.772, 27.58, 26.93,  7.74, 53.75, 533.53,  16.98,0.,0.,   0.00, 356.91
196.,1020.00, 23.70, 22.94, 54.70, 57.28,  0.829,  3.776, 24.97, 25.03,  7.74, 64.69, 355.28,  14.59,0.,0.,   0.00, 356.91
196.,1080.00, 21.02, 20.45, 57.44, 59.49,  0.830,  3.779, 21.97, 22.90,  7.74, 75.42, 178.11,  12.08,0.,0.,   0.00, 356.91
196.,1140.00, 18.50, 18.19, 60.50, 61.70,  0.830,  3.783, 19.02, 20.84,  7.74, 85.64,  38.01,   9.78,0.,0.,   0.00, 356.91
